1.249529642874509738e+00 2.514364577453305819e-04 -2.486389609013327489e-03 1.728945501185539038e-02 6.015218062591751276e-11 4.797707963013419889e-03
2.514364577453285761e-04 8.771927140191433749e-08 -4.207196113161167621e-07 5.152616258886793431e-06 2.087039109453274832e-14 1.295811285746692482e-06
-2.486389609013330958e-03 -4.207196113161212620e-07 5.273023944908631503e-06 -3.018405446304335630e-05 -9.643947489048710139e-14 -8.630245257718417907e-06
1.728945501185339892e-02 5.152616258886239472e-06 -3.018405446303977166e-05 1.116934672288407869e-03 4.771920830190681733e-12 9.572192646745600309e-05
6.015218062590829745e-11 2.087039109453007566e-14 -9.643947489047090765e-14 4.771920830190662346e-12 2.066107531603411500e-20 3.667625661459016034e-13
4.797707963013378256e-03 1.295811285746686341e-06 -8.630245257718324733e-06 9.572192646746548986e-05 3.667625661459441135e-13 2.947648107549082154e-05
